"","Date","EUA","NZU","CCA","HBEA"
"2120",2013-04-15,4.72,1.463501842,NA,NA
"2121",2013-04-16,3.02,1.476510748,NA,NA
"2122",2013-04-17,2.68,1.476510748,NA,NA
"2123",2013-04-18,2.99,1.378943958,NA,NA
"2124",2013-04-19,3.02,1.365935053,NA,NA
"2125",2013-04-22,2.83,1.365935053,NA,NA
"2126",2013-04-23,3.02,1.300890527,NA,NA
"2127",2013-04-24,2.95,1.300890527,NA,NA
"2128",2013-04-25,2.92,1.300890527,NA,NA
"2129",2013-04-26,3.06,1.300890527,NA,NA
"2130",2013-04-29,3.25,1.300890527,NA,NA
"2131",2013-04-30,3.08,1.281377169,NA,NA
"2132",2013-05-01,3.08,1.241683391,NA,NA
"2133",2013-05-02,3.04,1.273521426,NA,NA
"2134",2013-05-03,3.72,1.273521426,NA,NA
"2135",2013-05-06,3.84,1.273521426,NA,NA
"2136",2013-05-07,3.71,1.273521426,NA,NA
"2137",2013-05-08,3.47,1.292624248,NA,NA
"2138",2013-05-09,3.47,1.292624248,NA,NA
"2139",2013-05-10,3.32,1.286256641,NA,NA
"2140",2013-05-13,3.23,1.286256641,NA,NA
"2141",2013-05-14,3.47,1.254418605,NA,NA
"2142",2013-05-15,3.61,1.254418605,NA,NA
"2143",2013-05-16,3.65,1.254418605,NA,NA
"2144",2013-05-17,3.51,1.254418605,NA,NA
"2145",2013-05-20,3.51,1.254418605,NA,NA
"2146",2013-05-21,3.52,1.260786212,NA,NA
"2147",2013-05-22,3.3,1.260786212,NA,NA
"2148",2013-05-23,3.37,1.260786212,NA,NA
"2149",2013-05-24,3.53,1.260786212,NA,NA
"2150",2013-05-27,3.46,1.260786212,NA,NA
"2151",2013-05-28,3.6,1.254418605,NA,NA
"2152",2013-05-29,3.73,1.209845355,NA,NA
"2153",2013-05-30,3.76,1.209845355,NA,NA
"2154",2013-05-31,3.91,1.209845355,NA,NA
"2155",2013-06-03,3.89,1.209845355,NA,NA
"2156",2013-06-04,3.92,1.151205064,NA,NA
"2157",2013-06-05,3.89,1.22915124,NA,NA
"2158",2013-06-06,3.96,1.223155381,NA,NA
"2159",2013-06-07,4.08,1.079254748,NA,NA
"2160",2013-06-10,4.02,1.109234046,NA,NA
"2161",2013-06-11,4.16,1.049275449,NA,NA
"2162",2013-06-12,4.47,1.049275449,NA,NA
"2163",2013-06-13,4.39,1.079254748,NA,NA
"2164",2013-06-14,4.74,1.049275449,NA,NA
"2165",2013-06-17,4.54,1.067263028,NA,NA
"2166",2013-06-18,4.6,1.061267168,NA,NA
"2167",2013-06-19,4.33,1.067263028,NA,NA
"2168",2013-06-20,4.35,1.067263028,NA,NA
"2169",2013-06-21,4.34,1.049275449,NA,NA
"2170",2013-06-24,4.11,1.061267168,NA,NA
"2171",2013-06-25,4.25,1.073258888,NA,NA
"2172",2013-06-26,4.38,1.097242327,NA,NA
"2173",2013-06-27,4.4,1.109234046,NA,NA
"2174",2013-06-28,4.15,1.139213345,NA,NA
"2175",2013-07-01,4.21,1.145262147,NA,NA
"2176",2013-07-02,4.25,1.145262147,NA,NA
"2177",2013-07-03,4.66,1.163345233,NA,NA
"2178",2013-07-04,4.53,1.163345233,NA,NA
"2179",2013-07-05,4.24,1.175400624,NA,NA
"2180",2013-07-08,4.21,1.175400624,NA,NA
"2181",2013-07-09,4.14,1.175400624,NA,NA
"2182",2013-07-10,4.02,1.235677579,NA,NA
"2183",2013-07-11,4.09,1.265816057,NA,NA
"2184",2013-07-12,4.03,1.265816057,NA,NA
"2185",2013-07-15,4.01,1.265816057,NA,NA
"2186",2013-07-16,4.1,1.265816057,NA,NA
"2187",2013-07-17,4.12,1.265816057,NA,NA
"2188",2013-07-18,4.11,1.265816057,NA,NA
"2189",2013-07-19,4.17,1.265816057,NA,NA
"2190",2013-07-22,4.2,1.265816057,NA,NA
"2191",2013-07-23,4.25,1.265816057,NA,NA
"2192",2013-07-24,4.27,1.265816057,NA,NA
"2193",2013-07-25,4.28,1.259788361,NA,NA
"2194",2013-07-26,4.29,1.265816057,NA,NA
"2195",2013-07-29,4.3,1.265816057,NA,NA
"2196",2013-07-30,4.26,1.265816057,NA,NA
"2197",2013-07-31,4.3,1.295954534,NA,NA
"2198",2013-08-01,4.31,1.279765052,NA,NA
"2199",2013-08-02,4.37,1.279765052,NA,NA
"2200",2013-08-05,4.4,1.339289008,NA,NA
"2201",2013-08-06,4.52,1.369050985,NA,NA
"2202",2013-08-07,4.47,1.369050985,NA,NA
"2203",2013-08-08,4.51,1.369050985,NA,NA
"2204",2013-08-09,4.43,1.517860875,NA,NA
"2205",2013-08-12,4.29,1.517860875,NA,NA
"2206",2013-08-13,4.29,1.547622853,NA,NA
"2207",2013-08-14,4.33,1.547622853,NA,NA
"2208",2013-08-15,4.33,1.589289622,NA,NA
"2209",2013-08-16,4.34,1.589289622,NA,NA
"2210",2013-08-19,4.31,1.666670765,NA,NA
"2211",2013-08-20,4.33,1.666670765,NA,NA
"2212",2013-08-21,4.32,1.666670765,NA,NA
"2213",2013-08-22,4.48,1.785718677,NA,NA
"2214",2013-08-23,4.41,2.035719291,NA,NA
"2215",2013-08-26,4.43,2.886911861,NA,NA
"2216",2013-08-27,4.54,2.767863949,NA,NA
"2217",2013-08-28,4.59,2.738101971,NA,NA
"2218",2013-08-29,4.58,2.678578015,NA,NA
"2219",2013-08-30,4.56,2.529768125,NA,NA
"2220",2013-09-02,4.49,2.562698158,NA,NA
"2221",2013-09-03,4.39,2.373995919,NA,NA
"2222",2013-09-04,4.53,2.477477792,NA,NA
"2223",2013-09-05,4.95,2.556610989,NA,NA
"2224",2013-09-06,5.45,2.61748268,NA,NA
"2225",2013-09-09,5.29,2.61748268,NA,NA
"2226",2013-09-10,5.13,2.556610989,NA,NA
"2227",2013-09-11,5.25,2.434867609,NA,NA
"2228",2013-09-12,5.58,2.434867609,NA,NA
"2229",2013-09-13,5.39,2.67835437,NA,NA
"2230",2013-09-16,5.46,2.80009775,NA,NA
"2231",2013-09-17,5.65,2.80009775,NA,NA
"2232",2013-09-18,5.5,2.921841131,NA,NA
"2233",2013-09-19,5.33,2.982712821,NA,NA
"2234",2013-09-20,5.33,2.952276976,NA,NA
"2235",2013-09-23,5.4,2.921841131,NA,NA
"2236",2013-09-24,5.37,2.73922606,NA,NA
"2237",2013-09-25,5.37,2.73922606,NA,NA
"2238",2013-09-26,5.46,2.73922606,NA,NA
"2239",2013-09-27,5.37,2.73922606,NA,NA
"2240",2013-09-30,5.01,2.73922606,NA,NA
"2241",2013-10-01,5.13,2.694295353,NA,NA
"2242",2013-10-02,5.26,2.694295353,NA,NA
"2243",2013-10-03,5.26,2.54121039,NA,NA
"2244",2013-10-04,5.07,2.54121039,NA,NA
"2245",2013-10-07,4.98,2.54121039,NA,NA
"2246",2013-10-08,4.85,2.571827383,NA,NA
"2247",2013-10-09,4.77,2.633061368,NA,NA
"2248",2013-10-10,4.7,2.633061368,NA,NA
"2249",2013-10-11,4.58,2.633061368,NA,NA
"2250",2013-10-14,4.8,2.602444375,NA,NA
"2251",2013-10-15,4.94,2.571827383,NA,NA
"2252",2013-10-16,5.32,2.449359412,NA,NA
"2253",2013-10-17,5.16,2.449359412,NA,NA
"2254",2013-10-18,5.11,2.41874242,NA,NA
"2255",2013-10-21,4.57,2.41874242,NA,NA
"2256",2013-10-22,4.68,2.388125427,NA,NA
"2257",2013-10-23,4.6,2.388125427,NA,NA
"2258",2013-10-24,4.55,2.326891442,NA,NA
"2259",2013-10-25,4.96,2.296274449,NA,NA
"2260",2013-10-28,4.81,2.296274449,NA,NA
"2261",2013-10-29,5.07,2.265657456,NA,NA
"2262",2013-10-30,4.94,2.235040464,NA,NA
"2263",2013-10-31,4.81,2.235040464,NA,NA
"2264",2013-11-01,4.58,2.205197894,NA,NA
"2265",2013-11-04,4.56,2.162319046,NA,NA
"2266",2013-11-05,4.76,2.143942397,NA,NA
"2267",2013-11-06,4.76,2.113314649,NA,NA
"2268",2013-11-07,4.8,2.113314649,NA,NA
"2269",2013-11-08,4.47,2.113314649,NA,NA
"2270",2013-11-11,4.55,2.143942397,NA,NA
"2271",2013-11-12,4.6,2.021431403,NA,NA
"2272",2013-11-13,4.64,2.021431403,NA,NA
"2273",2013-11-14,4.58,1.898920409,NA,NA
"2274",2013-11-15,4.5,1.929548157,NA,NA
"2275",2013-11-18,4.33,1.911171508,NA,NA
"2276",2013-11-19,4.41,1.929548157,NA,NA
"2277",2013-11-20,4.46,1.947924807,NA,NA
"2278",2013-11-21,4.4,2.033682502,NA,NA
"2279",2013-11-22,4.4,2.021431403,NA,NA
"2280",2013-11-25,4.4,2.052059152,NA,NA
"2281",2013-11-26,4.46,2.113314649,NA,NA
"2282",2013-11-27,4.44,2.143942397,NA,NA
"2283",2013-11-28,4.42,2.205197894,NA,NA
"2284",2013-11-29,4.34,2.511475379,NA,NA
"2285",2013-12-01,4.34,2.511475379,NA,NA
"2286",2013-12-02,4.48,2.431850383,NA,NA
"2287",2013-12-03,4.48,2.371804695,NA,NA
"2288",2013-12-04,4.48,2.341781851,NA,NA
"2289",2013-12-05,4.64,2.281736162,NA,NA
"2290",2013-12-06,4.78,2.281736162,NA,NA
"2291",2013-12-09,4.88,2.221690474,NA,NA
"2292",2013-12-10,5,2.221690474,NA,NA
"2293",2013-12-11,4.88,2.221690474,NA,NA
"2294",2013-12-12,4.88,2.161644785,NA,NA
"2295",2013-12-13,4.78,2.101599097,NA,NA
"2296",2013-12-16,4.64,2.101599097,NA,NA
"2297",2013-12-17,4.88,2.071576252,NA,NA
"2298",2013-12-18,4.87,2.071576252,NA,NA
"2299",2013-12-19,4.96,1.921462031,NA,NA
"2300",2013-12-20,4.76,1.921462031,NA,NA
"2301",2013-12-23,4.77,1.921462031,NA,NA
"2302",2013-12-24,4.77,1.891439187,NA,NA
"2303",2013-12-25,4.77,1.891439187,NA,NA
"2304",2013-12-26,4.77,1.891439187,NA,NA
"2305",2013-12-27,4.91,1.891439187,NA,NA
"2306",2013-12-30,4.91,1.891439187,NA,NA
"2307",2013-12-31,4.91,1.891439187,NA,NA
"2308",2014-01-01,4.91,1.891439187,NA,NA
"2309",2014-01-02,4.74,1.891439187,NA,NA
"2310",2014-01-03,4.71,1.916875934,NA,NA
"2311",2014-01-06,4.65,1.916875934,NA,NA
"2312",2014-01-07,4.67,1.916875934,NA,NA
"2313",2014-01-08,4.6,1.916875934,NA,NA
"2314",2014-01-09,4.51,1.916875934,NA,NA
"2315",2014-01-10,4.5,1.947302536,NA,NA
"2316",2014-01-13,4.61,1.989899779,NA,NA
"2317",2014-01-14,4.82,2.01424106,NA,NA
"2318",2014-01-15,4.8,2.038582342,NA,NA
"2319",2014-01-16,5.07,2.038582342,NA,NA
"2320",2014-01-17,5.07,2.069008944,NA,NA
"2321",2014-01-20,4.92,2.069008944,NA,NA
"2322",2014-01-21,5.02,2.069008944,NA,NA
"2323",2014-01-22,5.11,2.069008944,NA,NA
"2324",2014-01-23,5.03,2.142032789,NA,NA
"2325",2014-01-24,5.25,2.129862149,NA,NA
"2326",2014-01-27,5.39,2.129862149,NA,NA
"2327",2014-01-28,5.51,2.099435546,NA,NA
"2328",2014-01-29,5.49,2.038582342,NA,NA
"2329",2014-01-30,5.7,1.977729138,NA,NA
"2330",2014-01-31,5.55,1.965558497,NA,NA
"2331",2014-02-01,5.55,1.965558497,NA,NA
"2332",2014-02-03,5.82,1.959910296,NA,NA
"2333",2014-02-04,5.81,1.959910296,NA,NA
"2334",2014-02-05,6.05,1.959910296,NA,NA
"2335",2014-02-06,6.44,1.959910296,NA,NA
"2336",2014-02-07,6.44,1.972045963,NA,NA
"2337",2014-02-10,6.39,1.953842462,NA,NA
"2338",2014-02-11,6.23,1.953842462,NA,NA
"2339",2014-02-12,6.34,1.972045963,NA,NA
"2340",2014-02-13,6.38,2.002385132,NA,NA
"2341",2014-02-14,6.57,2.032724301,NA,NA
"2342",2014-02-17,6.78,2.032724301,NA,NA
"2343",2014-02-18,6.73,2.032724301,NA,NA
"2344",2014-02-19,6.9,2.002385132,NA,NA
"2345",2014-02-20,6.99,2.063063469,NA,NA
"2346",2014-02-21,7.11,2.063063469,NA,NA
"2347",2014-02-24,6.98,2.063063469,NA,NA
"2348",2014-02-25,6.2,2.063063469,NA,NA
"2349",2014-02-26,6.49,1.911367626,NA,NA
"2350",2014-02-27,6.5,1.941706795,NA,NA
"2351",2014-02-28,7.05,1.881028457,NA,NA
"2352",2014-03-01,7.05,1.881028457,NA,NA
"2353",2014-03-03,6.58,1.910157857,NA,NA
"2354",2014-03-04,6.8,1.879348859,NA,NA
"2355",2014-03-05,6.77,1.879348859,NA,NA
"2356",2014-03-06,6.79,1.879348859,NA,NA
"2357",2014-03-07,6.91,1.879348859,NA,NA
"2358",2014-03-10,6.89,1.879348859,NA,NA
"2359",2014-03-11,6.82,1.879348859,NA,NA
"2360",2014-03-12,6.49,1.786921866,NA,NA
"2361",2014-03-13,6.42,1.768436467,NA,NA
"2362",2014-03-14,6.3,1.848539861,NA,NA
"2363",2014-03-17,5.88,1.848539861,NA,NA
"2364",2014-03-18,5.78,1.86086346,NA,NA
"2365",2014-03-19,5.96,1.86086346,NA,NA
"2366",2014-03-20,6,1.879348859,NA,NA
"2367",2014-03-21,6.17,1.891672458,NA,NA
"2368",2014-03-24,5.85,1.891672458,NA,NA
"2369",2014-03-25,5.85,1.891672458,NA,NA
"2370",2014-03-26,5.79,1.885510658,NA,NA
"2371",2014-03-27,5.24,1.885510658,NA,NA
"2372",2014-03-28,4.35,1.910157857,NA,NA
"2373",2014-03-31,4.63,1.910157857,NA,NA
"2374",2014-04-01,5.04,1.915890384,NA,NA
"2375",2014-04-02,4.82,1.909649699,NA,2.470085555
"2376",2014-04-03,4.82,1.915890384,NA,2.846474229
"2377",2014-04-04,4.69,1.915890384,NA,3.129906766
"2378",2014-04-07,4.97,1.915890384,NA,3.129906766
"2379",2014-04-08,4.86,1.909649699,NA,3.123818739
"2380",2014-04-09,4.92,1.909649699,NA,2.948263655
"2381",2014-04-10,5.08,1.915890384,NA,2.909746205
"2382",2014-04-11,5.23,1.903409013,NA,2.916838544
"2383",2014-04-14,5.25,1.903409013,NA,2.877069382
"2384",2014-04-15,5.55,1.909649699,NA,2.979224265
"2385",2014-04-16,5.42,1.903409013,NA,2.958474514
"2386",2014-04-17,5.53,1.915890384,NA,2.908706614
"2387",2014-04-18,5.53,1.915890384,NA,2.949152952
"2388",2014-04-21,5.53,1.915890384,NA,2.922563262
"2389",2014-04-22,5.66,1.903409013,NA,2.912384319
"2390",2014-04-23,5.67,1.915890384,NA,2.873935325
"2391",2014-04-24,5.71,1.915890384,NA,2.835603912
"2392",2014-04-25,5.06,1.915890384,NA,2.857225381
"2393",2014-04-28,5.19,1.928371755,NA,2.881045215
"2394",2014-04-29,5.42,1.872205587,NA,2.852709303
"2395",2014-04-30,5.4,1.884686957,NA,2.864754052
"2396",2014-05-01,5.4,1.893430707,NA,2.864754052
"2397",2014-05-02,5.17,1.912239621,NA,2.864754052
"2398",2014-05-05,5.22,1.912239621,NA,2.858748725
"2399",2014-05-06,5.22,1.912239621,NA,2.815763267
"2400",2014-05-07,5.12,1.912239621,NA,2.808844587
"2401",2014-05-08,5.13,1.94985745,NA,2.804003044
"2402",2014-05-09,5.24,1.94985745,NA,2.804163218
"2403",2014-05-12,5.3,1.956127088,NA,2.790425886
"2404",2014-05-13,5.28,1.98120564,NA,2.788312279
"2405",2014-05-14,5.11,1.974936002,NA,2.80267678
"2406",2014-05-15,4.77,1.937318173,NA,2.837249354
"2407",2014-05-16,4.79,2.44515886,NA,2.831158554
"2408",2014-05-19,4.7,2.601899812,NA,2.829444293
"2409",2014-05-20,4.84,2.633248003,NA,2.839451842
"2410",2014-05-21,5.12,2.570551622,NA,2.813986151
"2411",2014-05-22,5.16,2.695944384,NA,2.872905172
"2412",2014-05-23,5.11,2.758640765,NA,2.824650254
"2413",2014-05-26,5.1,2.884033527,NA,2.823383323
"2414",2014-05-27,5.16,2.915381717,NA,2.822517062
"2415",2014-05-28,5.18,3.260211813,NA,2.822660265
"2416",2014-05-29,5.21,3.228863622,NA,2.801998346
"2417",2014-05-30,5.09,3.134819051,NA,2.825234662
"2418",2014-06-02,5.15,3.134819051,NA,2.825234662
"2419",2014-06-03,5.42,3.171421148,NA,2.859934427
"2420",2014-06-04,5.39,3.171421148,NA,2.865237038
"2421",2014-06-05,5.51,3.20313536,NA,2.861029955
"2422",2014-06-06,5.45,3.12067841,NA,2.823161376
"2423",2014-06-09,5.51,3.107992726,NA,2.835236036
"2424",2014-06-10,5.48,3.107992726,NA,2.830256686
"2425",2014-06-11,5.35,3.107992726,NA,2.825557917
"2426",2014-06-12,5.54,2.98113588,NA,2.811022255
"2427",2014-06-13,5.65,2.98113588,NA,2.79565196
"2428",2014-06-16,5.64,2.98113588,NA,2.79496353
"2429",2014-06-17,5.71,2.600565342,NA,2.731451756
"2430",2014-06-18,5.66,2.663993765,NA,2.735440633
"2431",2014-06-19,5.52,2.663993765,NA,2.738578355
"2432",2014-06-20,5.65,2.663993765,NA,2.739474904
"2433",2014-06-23,5.78,2.632279553,NA,2.737789714
"2434",2014-06-24,5.75,2.632279553,NA,2.761269613
"2435",2014-06-25,5.71,2.663993765,NA,2.754574017
"2436",2014-06-26,5.71,2.663993765,NA,2.715810523
"2437",2014-06-27,5.78,2.663993765,NA,2.703516554
"2438",2014-06-30,5.81,2.663993765,NA,2.717292722
"2439",2014-07-01,5.98,2.697721105,NA,2.727652548
"2440",2014-07-02,6.07,2.697721105,NA,2.743479166
"2441",2014-07-03,5.97,2.697721105,NA,2.739686249
"2442",2014-07-04,5.63,2.697721105,NA,2.725623648
"2443",2014-07-07,5.52,2.665605378,NA,2.748744235
"2444",2014-07-08,5.72,2.665605378,NA,2.78071738
"2445",2014-07-09,5.78,2.665605378,NA,2.783858458
"2446",2014-07-10,5.68,2.665605378,NA,2.788138141
"2447",2014-07-11,5.72,2.665605378,NA,2.830445973
"2448",2014-07-14,5.87,2.63348965,NA,2.875440888
"2449",2014-07-15,5.86,2.614220214,NA,2.890716177
"2450",2014-07-16,6.01,2.582104486,NA,2.875840788
"2451",2014-07-17,6.13,2.569258195,NA,2.868733188
"2452",2014-07-18,5.98,2.537142468,NA,2.862678396
"2453",2014-07-21,6.03,2.569258195,NA,2.81949043
"2454",2014-07-22,6.13,2.569258195,NA,2.828450338
"2455",2014-07-23,6.15,2.549988759,NA,2.81759531
"2456",2014-07-24,6.02,2.537142468,NA,2.552247773
"2457",2014-07-25,6.13,2.569258195,NA,2.727571557
"2458",2014-07-28,6.17,2.569258195,NA,2.722869982
"2459",2014-07-29,6.01,2.549988759,NA,2.858941892
"2460",2014-07-30,6.1,2.549988759,NA,2.814729453
"2461",2014-07-31,6.19,2.50502674,NA,2.82602185
"2462",2014-08-01,6.26,2.501969507,NA,2.856116658
"2463",2014-08-04,6.24,2.501969507,NA,2.813113464
"2464",2014-08-05,6.18,2.501969507,NA,2.81679669
"2465",2014-08-06,6.19,2.501969507,NA,2.811584902
"2466",2014-08-07,5.94,2.501969507,NA,2.739543053
"2467",2014-08-08,5.93,2.501969507,NA,2.808678506
"2468",2014-08-11,6.06,2.501969507,NA,2.805357374
"2469",2014-08-12,6.04,2.501969507,NA,2.747815777
"2470",2014-08-13,6.17,2.470299007,NA,2.775797651
"2471",2014-08-14,6.14,2.438628507,NA,2.753987691
"2472",2014-08-15,6.36,2.438628507,NA,2.782034866
"2473",2014-08-18,6.34,2.438628507,NA,2.748512303
"2474",2014-08-19,6.42,2.438628507,NA,2.749483242
"2475",2014-08-20,6.38,2.438628507,NA,2.757742595
"2476",2014-08-21,6.32,2.406958007,NA,2.793074556
"2477",2014-08-22,6.34,2.406958007,NA,2.718527288
"2478",2014-08-25,6.31,2.406958007,NA,2.765150376
"2479",2014-08-26,6.3,2.470299007,NA,2.798760152
"2480",2014-08-27,6.35,2.533640007,NA,2.753136773
"2481",2014-08-28,6.43,2.533640007,NA,2.81976958
"2482",2014-08-29,6.38,2.691992507,NA,2.882104222
"2483",2014-09-01,6.38,2.690261671,NA,2.996392993
"2484",2014-09-02,6.38,2.753561946,NA,2.989911781
"2485",2014-09-03,6.32,2.753561946,NA,3.007787606
"2486",2014-09-04,6.1,2.753561946,NA,3.003034788
"2487",2014-09-05,6.22,2.753561946,NA,3.017021376
"2488",2014-09-08,6.27,2.753561946,NA,3.017021376
"2489",2014-09-09,6.12,2.816862221,NA,3.009129205
"2490",2014-09-10,6.07,2.848512358,NA,3.024094218
"2491",2014-09-11,6.1,2.848512358,NA,3.036113391
"2492",2014-09-12,6.03,2.848512358,NA,3.046336034
"2493",2014-09-15,5.92,2.848512358,NA,3.025187062
"2494",2014-09-16,5.79,2.816862221,NA,3.058464556
"2495",2014-09-17,5.88,2.848512358,NA,3.056985782
"2496",2014-09-18,5.98,2.816862221,NA,3.049676365
"2497",2014-09-19,6.01,2.816862221,NA,3.085737375
"2498",2014-09-22,6,2.816862221,NA,3.084499468
"2499",2014-09-23,5.66,2.797872138,NA,3.087826718
"2500",2014-09-24,5.81,2.797872138,NA,3.085065178
"2501",2014-09-25,5.79,2.797872138,NA,3.081378114
"2502",2014-09-26,5.91,2.797872138,NA,3.093286654
"2503",2014-09-29,5.76,2.797872138,NA,3.130168694
"2504",2014-09-30,5.82,2.721911809,NA,3.149009628
"2505",2014-10-01,5.79,2.71352443,NA,3.149009628
"2506",2014-10-02,5.66,2.701105554,NA,3.149009628
"2507",2014-10-03,5.64,2.701105554,NA,3.149009628
"2508",2014-10-06,5.64,2.701105554,NA,3.149009628
"2509",2014-10-07,5.7,2.701105554,NA,3.149009628
"2510",2014-10-08,6.04,2.701105554,NA,3.223095892
"2511",2014-10-09,6.1,2.732152744,NA,3.250032519
"2512",2014-10-10,6.02,2.732152744,NA,3.311700298
"2513",2014-10-13,6.04,2.74457162,NA,3.273311626
"2514",2014-10-14,6.07,2.732152744,NA,3.317651086
"2515",2014-10-15,6.14,2.763199934,NA,3.310863854
"2516",2014-10-16,6.19,2.732152744,NA,3.290581889
"2517",2014-10-17,6.12,2.701105554,NA,3.277398235
"2518",2014-10-20,6.1,2.670058363,NA,3.304992841
"2519",2014-10-21,6.16,2.732152744,NA,3.289922418
"2520",2014-10-22,6.21,2.732152744,NA,3.159615582
"2521",2014-10-23,6.32,2.74457162,NA,3.220588445
"2522",2014-10-24,6.38,2.74457162,NA,3.206153099
"2523",2014-10-27,6.29,2.74457162,NA,3.230267057
"2524",2014-10-28,6.17,2.74457162,NA,3.220238515
"2525",2014-10-29,6.4,2.701105554,NA,3.2289321
"2526",2014-10-30,6.4,2.670058363,NA,3.218860141
"2527",2014-10-31,6.33,2.701105554,NA,3.22195957
"2528",2014-11-03,6.55,2.763037225,NA,3.3304937
"2529",2014-11-04,6.47,2.731639075,NA,3.298943031
"2530",2014-11-05,6.63,2.744198335,NA,3.300154602
"2531",2014-11-06,6.63,2.744198335,NA,3.275345096
"2532",2014-11-07,6.73,2.731639075,NA,3.253189021
"2533",2014-11-10,6.7,2.744198335,NA,3.262295912
"2534",2014-11-11,6.79,2.744198335,NA,3.262295912
"2535",2014-11-12,6.83,2.668842775,NA,3.174672147
"2536",2014-11-13,6.78,2.668842775,NA,3.227475378
"2537",2014-11-14,6.61,2.731639075,NA,3.174021889
"2538",2014-11-17,6.88,2.763037225,NA,3.188241388
"2539",2014-11-18,7.02,2.731639075,NA,3.190468085
"2540",2014-11-19,7.03,2.712800185,NA,3.17103998
"2541",2014-11-20,6.95,2.712800185,NA,3.184523259
"2542",2014-11-21,6.98,2.712800185,NA,3.149202987
"2543",2014-11-24,7.05,2.681402035,NA,3.151194687
"2544",2014-11-25,7.12,2.681402035,NA,3.132028866
"2545",2014-11-26,7.17,2.681402035,NA,3.152875125
"2546",2014-11-27,7.09,2.712800185,NA,3.161164739
"2547",2014-11-28,7.03,2.763037225,NA,3.161875477
"2548",2014-12-01,7.07,2.770299834,NA,3.213064473
"2549",2014-12-02,6.86,3.053625953,NA,3.205310536
"2550",2014-12-03,6.9,3.085106633,NA,3.206102846
"2551",2014-12-04,6.84,3.116587313,NA,3.225686742
"2552",2014-12-05,6.66,3.116587313,NA,3.206818998
"2553",2014-12-08,6.67,3.116587313,NA,3.156874193
"2554",2014-12-09,6.74,3.525836152,NA,3.229105014
"2555",2014-12-10,6.54,3.305471393,NA,3.216682518
"2556",2014-12-11,6.71,3.462874792,NA,3.21654876
"2557",2014-12-12,6.66,3.399913432,NA,3.219325515
"2558",2014-12-15,6.87,3.399913432,NA,3.215776388
"2559",2014-12-16,6.89,3.462874792,NA,3.19808394
"2560",2014-12-17,6.97,3.399913432,NA,3.21863229
"2561",2014-12-18,7.03,3.494355472,NA,3.180560796
"2562",2014-12-19,7.05,3.494355472,NA,3.189917699
"2563",2014-12-22,7.09,3.525836152,NA,3.195954322
"2564",2014-12-23,7.24,3.620278192,NA,3.194383888
"2565",2014-12-24,7.24,3.620278192,NA,3.186982704
"2566",2014-12-25,7.24,3.620278192,NA,3.190001031
"2567",2014-12-26,7.24,3.620278192,NA,3.182331654
"2568",2014-12-29,7.24,3.935084991,NA,3.197455629
"2569",2014-12-30,7.2,4.029527031,NA,3.188402818
"2570",2014-12-31,7.2,4.029527031,NA,3.178968242
"2571",2015-01-01,7.2,4.029527031,NA,3.178968242
"2572",2015-01-02,7.01,4.029527031,NA,3.178968242
"2573",2015-01-05,6.91,3.944471518,10.9127483027408,3.378416161
"2574",2015-01-06,6.78,3.990490353,11.0279273216689,3.400558368
"2575",2015-01-07,6.77,3.944471518,11.1007856720453,3.380980397
"2576",2015-01-08,6.81,4.01021271,11.1092265943012,3.405669077
"2577",2015-01-09,6.71,4.01021271,10.938423853366,3.395524366
"2578",2015-01-12,6.71,3.924749161,10.9439702526832,3.387816852
"2579",2015-01-13,7.29,3.944471518,11.0346585117227,3.397045362
"2580",2015-01-14,7.17,4.043083306,11.0187462889134,3.386243602
"2581",2015-01-15,7.14,3.944471518,11.1369109047128,3.385157966
"2582",2015-01-16,7.13,3.977342114,11.2042880608628,3.375761698
"2583",2015-01-19,7.22,3.977342114,11.2042880608628,3.364332209
"2584",2015-01-20,7.17,3.944471518,11.2304095592692,3.375483041
"2585",2015-01-21,7.3,3.944471518,11.1560992419021,3.38384192
"2586",2015-01-22,6.79,3.944471518,11.385833699956,3.342581601
"2587",2015-01-23,6.8,3.944471518,11.5552779512804,3.384275911
"2588",2015-01-26,6.85,3.944471518,11.5422265729287,3.380311712
"2589",2015-01-27,6.83,3.911600922,11.3961866268342,3.383258113
"2590",2015-01-28,6.95,3.944471518,11.4921141236931,3.38204145
"2591",2015-01-29,7.06,3.977342114,11.4762788232176,3.339679159
"2592",2015-01-30,7.08,3.911600922,11.5275562643984,3.426490433
"2593",2015-02-02,7.12,4.000755602,11.4638447971781,3.474440254
"2594",2015-02-03,7.07,4.000755602,11.3163167523303,3.469530796
"2595",2015-02-04,6.91,4.000755602,11.3804654442877,3.475241968
"2596",2015-02-05,7,3.948286676,11.2418300653595,3.461074567
"2597",2015-02-06,6.95,3.948286676,11.349774595598,3.461796988
"2598",2015-02-09,6.92,3.869583288,11.339750949395,3.451021766
"2599",2015-02-10,7.08,3.882700519,11.3349235798215,3.457610852
"2600",2015-02-11,7.22,3.902376366,11.3317447709823,3.463137578
"2601",2015-02-12,7.4,3.935169445,11.2524118575688,3.464655374
"2602",2015-02-13,7.63,3.935169445,11.2799789159273,3.466006023
"2603",2015-02-16,7.66,3.902376366,11.2799789159273,3.42424153
"2604",2015-02-17,7.48,3.902376366,11.2795793163891,3.079454281
"2605",2015-02-18,7.5,3.915493598,11.2681000438789,3.079454281
